Date,Open,High,Low,Close,Volume,Returns_1d,Returns_5d,Returns_21d,Log_Returns,Vol_21d,MA_21d,SMA_50,SMA_200,MACD,MACD_Signal,MACD_Diff,RSI,BB_High,BB_Low,ATR,Vol_Change,Vol_MA_20,Vol_Z,DayOfWeek,Month,Target_5d,sentiment_score,sentiment_volatility,Ticker
2022-05-30,2116.223889020035,2171.125923876687,2098.2559503396765,2161.79248046875,1384584,0.041102903111150724,-0.002303511401389957,-0.08950839819240508,0.040280634998332975,0.026851723153999973,2160.7894519624256,2112.4565234375,1746.6764727783202,-8.3885032914759,3.3428121790859233,-11.731315470561823,51.97621007979493,2309.586487528455,1995.2867668660765,86.7789099222849,0.022584111580090216,1552843.65,-0.20130752532268587,0,5,0.027428365178184366,0.0,0.0,ADANIENT.NS
2022-05-31,2156.1526083021663,2221.8354540925234,2146.5696103385185,2163.689208984375,2861556,0.000877386952152559,0.003402578999318173,-0.07051872933175607,0.0008770022732124,0.026633010477475474,2152.9724644252233,2120.6329345703125,1750.0412188720702,-5.071205510690106,1.6600086411307173,-6.731214151820824,52.12145064023606,2277.0332325905424,2010.6756663352385,85.95654805312203,1.0667261791267268,1645594.25,1.3911487076816504,1,5,0.027681106093323082,0.0,0.0,ADANIENT.NS
2022-06-01,2166.084719370081,2185.400349589518,2122.213054219902,2147.068603515625,1448212,-0.007681604825561683,0.0370031076865569,-0.08061556069647213,-0.007711260317371722,0.02660914401447232,2144.007504417783,2127.246130371094,1753.5569445800782,-3.740251782388441,0.5799565564268857,-4.320208338815327,50.675168454099165,2262.770509064993,2014.6667101732887,84.33017286144305,-0.49390751045934445,1630770.55,-0.20868246574821495,2,6,0.012227563630599736,0.0,0.0,ADANIENT.NS
2022-06-02,2151.161592392766,2214.0493790845267,2138.4842619119304,2205.464599609375,1855167,0.027198011278322554,0.07965210029156977,-0.019700012620561314,0.026834717890862447,0.02629806836794574,2141.896990094866,2135.360651855469,1757.4118151855469,2.0035122433591823,0.8646676938133451,1.1388445495458372,55.36183240835719,2253.5558024655884,2019.289619897693,83.70409745509686,0.2810051290833111,1641689.1,0.2436251167584797,3,6,0.0044356707631956205,0.0,0.0,ADANIENT.NS
2022-06-03,2231.0192152049444,2238.256302144647,2172.1742604846554,2186.099365234375,1651685,-0.008780569127443627,0.05280891491557371,-0.02899693905535261,-0.008819345477027353,0.02635557842371912,2138.788266136533,2142.5168872070312,1761.140662841797,4.9359751938072804,1.6789291938121322,3.257045999995148,53.54489225380451,2242.533767852317,2024.5519621281517,82.44537918401792,-0.10968392602930088,1666194.4,-0.01669772050325329,4,6,0.005981731829855841,0.0,0.0,ADANIENT.NS
2022-06-06,2184.601966138183,2226.0280486580523,2164.338074622248,2221.0869140625,1664487,0.016004555595474423,0.027428365178184366,-0.01007684289099886,0.015877833000051116,0.02660868611793573,2137.711629231771,2150.7831420898438,1765.0738952636718,9.968268008010455,3.3367969566517965,6.631471051358658,56.33329820136359,2247.5146585707694,2022.3062520737615,80.96285024485982,0.007750872593745184,1676874.45,-0.014279962365508159,0,6,-0.06530203882970098,0.0,0.0,ADANIENT.NS
2022-06-07,2206.063729409489,2250.684064697565,2203.1190324484924,2223.58251953125,2046676,0.0011235964936577858,0.027681106093323082,0.01360575030613087,0.0011229657315546839,0.026121488083672838,2139.1329345703125,2158.6640869140624,1769.0540447998046,13.99642870601292,5.468723306524022,8.527705399488898,56.53370949961194,2258.8839400564652,2022.7209793771285,78.57729181658932,0.22961368878218935,1705614.95,0.392096321076099,1,6,-0.013961668434749441,0.0,0.0,ADANIENT.NS
2022-06-08,2240.9513482608677,2240.9513482608677,2154.705337499797,2173.322021484375,1530739,-0.02260338782365956,0.012227563630599736,0.03209299904314378,-0.02286276031093931,0.025000183736967108,2142.351010277158,2164.8570361328125,1772.7252447509766,12.983507144229861,6.9716800740651905,6.011827070164671,51.41567836269893,2261.986627414613,2025.3979795189812,79.12505745548083,-0.2520853325098843,1712256.05,-0.2091518911199358,2,6,0.003398814661140115,0.0,0.0,ADANIENT.NS
2022-06-09,2156.452319247919,2220.038813871703,2151.1617103837766,2215.247314453125,1440385,0.01929087937926255,0.0044356707631956205,0.04713825696398377,0.019107169226427034,0.025286117920169507,2147.0996849423364,2171.036015625,1776.5144842529296,15.38641524980767,8.654627109213687,6.731788140593983,55.06968168441208,2264.7581518373704,2039.9954858579417,78.39306074351266,-0.059026391827738056,1706591.05,-0.3062197887362178,3,6,-0.06137362757866094,0.0,0.0,ADANIENT.NS
2022-06-10,2186.0992610953713,2211.054732112442,2167.1331031223976,2199.176025390625,1305761,-0.007254850940409563,0.005981731829855841,0.07720529871412696,-0.00728129534928171,0.023919468806764238,2154.6053524925596,2176.7428393554687,1780.3726013183593,15.81165164378126,10.086032016127202,5.7256196276540585,53.41137132824099,2263.5915097945453,2056.0306337601423,76.23028578545657,-0.09346390027666218,1694498.25,-0.4451203001788975,4,6,-0.04870420995079283,0.0,0.0,ADANIENT.NS
2022-06-13,2168.630197650897,2168.630197650897,2063.068566626003,2076.04541015625,1764172,-0.055989431411023194,-0.06530203882970098,0.012462597384320206,-0.0576179173601356,0.027245162245159094,2155.8222307477677,2178.4298266601563,1783.7817681884765,6.1422390375278155,9.297273420407326,-3.15503438287951,42.78186725007558,2265.7528777329367,2051.258938673313,80.50722671253983,0.35106807447917343,1695579.25,0.07853471495340114,0,6,4.821554276235318e-05,0.0,0.0,ADANIENT.NS
2022-06-14,2269.9495130358946,2269.9495130358946,2049.44308130552,2192.53759765625,6515102,0.05611254307353142,-0.013961668434749441,0.042998345837783836,0.054594754485608736,0.029373470014401177,2160.12646484375,2182.057353515625,1787.5682604980468,7.789315468098266,8.995681829945514,-1.2063663618472482,52.42786860409609,2266.9337351075606,2051.2359914549393,90.50716992809944,2.6930083914720333,1968280.1,3.310931023913895,1,6,-0.01577550092788549,0.0,0.0,ADANIENT.NS
2022-06-15,2214.448338424141,2215.746071517381,2170.327119194201,2180.708740234375,1313510,-0.005395053400461536,0.003398814661140115,-0.00011451655766137048,-0.005409659257664519,0.028283639115640614,2160.114571707589,2184.8713305664064,1791.1081945800781,8.047380279272147,8.806021519810841,-0.7586412405386938,51.47885337341336,2267.236555026124,2051.282536770751,87.2865829563195,-0.7983899561357597,1969106.45,-0.47754216174397907,2,6,-0.04366939190565178,0.0,0.0,ADANIENT.NS
2022-06-16,2201.0722321040116,2213.350370847372,2072.351979561797,2079.28955078125,2131789,-0.04650744392496209,-0.06137362757866094,-0.04497742903492796,-0.04762366092018391,0.030080946738233756,2155.4514508928573,2185.213718261719,1794.1392852783204,0.06744010054853788,7.058305235958381,-6.990865135409843,44.10694425624151,2269.3077805897224,2046.0419508555901,91.12314069412344,0.622971275437568,2026349.4,0.07790267534753309,3,6,0.013130095094736616,0.0,0.0,ADANIENT.NS
2022-06-17,2058.3270522087923,2133.59264810018,2056.480250048226,2092.06689453125,2280135,0.00614505264319698,-0.04870420995079283,-0.008960876701986531,0.00612624880161484,0.029389259144628147,2154.5506766183034,2184.3342797851565,1797.0827825927734,-5.166143046320485,4.6134155795026075,-9.779558625823093,45.17220762663736,2263.2982622553122,2039.698515088438,90.1223733625399,0.06958756237132291,2068116.0,0.15734674447473337,4,6,0.031324504563253086,0.0,0.0,ADANIENT.NS
2022-06-20,2103.5465656480537,2119.518066749231,2021.3931081177209,2076.1455078125,2603594,-0.007610362154465089,4.821554276235318e-05,-0.06294058136988945,-0.007639468728944694,0.027128401224880586,2147.91015625,2182.734133300781,1799.8942663574219,-10.477737409080419,1.5951849817860024,-12.07292239086642,44.045716399143785,2263.181548071292,2030.7514109130825,90.69398659603777,0.14185958287557532,2125523.2,0.35559047082116896,0,6,0.048921717256051656,0.0,0.0,ADANIENT.NS
2022-06-21,2096.2592547962768,2173.122094138807,2087.9240312294355,2157.94921875,1331500,0.03940172335208403,-0.01577550092788549,-0.00407722870136451,0.03864528161669486,0.028233863174930363,2147.4894670758927,2183.9868969726563,1802.760151977539,-7.994186394472308,-0.3226892934656598,-7.671497101006649,50.83040510466413,2263.2892859693256,2030.8033898119247,91.14274371962843,-0.4885915392338437,2141651.05,-0.608120224170784,1,6,0.019798369943975214,0.0,0.0,ADANIENT.NS
2022-06-22,2146.1203032878584,2146.1203032878584,2073.4002152522226,2085.478515625,1774137,-0.0335831364775947,-0.04366939190565178,-0.0328673303278898,-0.034160002116907166,0.02917099599459116,2144.1145368303573,2182.354807128906,1805.3754846191407,-11.738421189073051,-2.6058356725871383,-9.132585516485912,45.559886259016196,2262.231096765526,2033.3638983516616,90.67176227521051,0.3324348479158843,2161235.5,-0.29252003840459145,2,6,0.06265564052015193,0.0,0.0,ADANIENT.NS
2022-06-23,2101.2502530658858,2124.2092819592426,2076.294786877455,2106.5908203125,1026783,0.01012348222689452,0.013130095094736616,0.01745292335375459,0.01007258301065718,0.02786946149778864,2145.835274832589,2180.960295410156,1808.0696759033203,-12.853994842944758,-4.655467506658662,-8.198527336286094,47.27504327778041,2256.7584119759144,2045.2201768912735,87.61767176139459,-0.4212493172736942,1964198.95,-0.8027749384738272,3,6,0.03816901382333815,0.0,0.0,ADANIENT.NS
2022-06-24,2117.2219540986925,2164.1382350240287,2104.8441391666474,2157.599853515625,1156536,0.024214020450140428,0.031324504563253086,0.0562206320833778,0.023925509124790835,0.028093009565818162,2151.3040829613096,2180.251555175781,1811.0438677978516,-9.51243884794576,-5.626861774916082,-3.885577073029677,51.26970520495643,2255.1400221550043,2054.954094055933,85.5945591968222,0.12636847318274658,1954325.5,-0.6795663319916547,4,6,0.0327326790101623,0.0,0.0,ADANIENT.NS
2022-06-27,2185.1008325579905,2207.061644945508,2165.4859317032574,2177.714111328125,1202504,0.009322515377318652,0.048921717256051656,0.04877064007467502,0.009279328927580002,0.02796391440005148,2156.126441592262,2179.895187988281,1814.0365277099609,-5.181450606446106,-5.537779541222087,0.3563289347759815,52.788683312768484,2256.3902698149286,2055.2960094819464,83.0136472134694,0.039746276812827164,1945221.5,-0.6297881615086752,0,6,0.03678498353740278,0.0,0.0,ADANIENT.NS
2022-06-28,2166.134630381564,2206.3129340096093,2156.152443144783,2200.673095703125,1282047,0.010542698995966049,0.019798369943975214,0.01798535964282033,0.01048751228396487,0.02662555293965582,2157.9778994605654,2179.3112280273435,1817.2632696533203,0.10230760249442028,-4.409762112478786,4.512069714973206,54.5309000322511,2260.0919440281505,2055.2927239406,80.66699318856634,0.06614780491374672,1866246.05,-0.5003640132930622,1,6,0.01898300602055225,0.0,0.0,ADANIENT.NS
2022-06-29,2181.107932782979,2243.7961179903846,2173.3217779202246,2216.1455078125,1692493,0.007030763514846994,0.06265564052015193,0.024243915720570497,0.00700616293697042,0.026655804436770774,2160.4758184523807,2180.3453784179687,1820.57810546875,5.475104799392739,-2.4327887301044813,7.90789352949722,55.71689850578452,2266.4967649894575,2055.79559340898,79.9389465372516,0.3201489492974907,1878460.1,-0.15973566782522333,2,6,0.023760175346676737,0.0,0.0,ADANIENT.NS
2022-06-30,2216.0455769303203,2244.4948106882093,2176.615937160614,2186.997314453125,1568415,-0.013152653224537736,0.03816901382333815,0.018596849151499173,-0.013239915364990975,0.02677630005835978,2162.3771856398807,2180.484128417969,1823.8018524169922,7.296954930124684,-0.4868399980586482,7.783794928183332,52.91663872324097,2264.319727870604,2056.125902012209,79.07751275084756,-0.07331079065024193,1864122.5,-0.25354682534594286,3,6,0.0380667834271291,0.0,0.0,ADANIENT.NS
2022-07-01,2185.999174481633,2238.0064695845203,2134.441272787288,2228.223876953125,2141743,0.01885076045935108,0.0327326790101623,0.010319493383743827,0.018675286654431373,0.026431121718147627,2163.460960751488,2179.403059082031,1827.294369506836,11.929902839614442,1.99650856947597,9.933394270138471,56.26470191780646,2270.075651854312,2054.5824292003754,80.82663303987502,0.3655461086510905,1888625.4,0.2169455485087872,4,7,0.027260141966438445,0.0,0.0,ADANIENT.NS
2022-07-04,2228.2239554347707,2272.944206392159,2224.38095928027,2257.8212890625,1581159,0.01328296156212394,0.03678498353740278,0.03280817192883445,0.013195516529742,0.02646877349314019,2166.876290457589,2179.174470214844,1831.030952758789,17.784799143926648,5.154166684366106,12.630632459560541,58.543869446672154,2276.989047985676,2051.3424705690113,78.52210547359029,-0.2617419550338206,1884459.0,-0.25973598805430886,0,7,0.04925164651175673,0.0,0.0,ADANIENT.NS
2022-07-05,2259.967274320301,2286.6196664909667,2234.013586541004,2242.448486328125,1356776,-0.006808688893512049,0.01898300602055225,0.00961762105317776,-0.006831973768905968,0.026327592446453937,2167.893508184524,2178.4208129882813,1834.6727032470703,20.94297239334992,8.311927826162869,12.63104456718705,56.885691266165296,2280.1964245130343,2050.0216907213403,76.67096079333119,-0.14191045935291768,1849964.0,-0.42050077871849273,1,7,0.0530616590904216,0.0,0.0,ADANIENT.NS
2022-07-06,2241.0010248567232,2272.9440238747256,2232.5161657425665,2268.801513671875,1045463,0.011751898652040627,0.023760175346676737,0.020336098949976344,0.011683381374044595,0.0264363102575084,2170.0467936197915,2175.976169433594,1838.5140991210938,25.280894101734702,11.705721081277236,13.575173020457466,59.02807978602101,2293.539302662676,2046.226761790449,74.08216774610462,-0.2294505504224721,1825700.2,-0.6585561225647606,2,7,0.03548408583611917,0.0,0.0,ADANIENT.NS
2022-07-07,2275.9390665032265,2290.862390149887,2251.9818131716133,2270.249267578125,946131,0.0006381139546698389,0.0380667834271291,0.044598658245568634,0.0006379104465299206,0.025866207950369133,2174.662376767113,2174.782302246094,1842.4772790527343,28.506939693682853,15.065964803758359,13.440974889924494,59.14817816634772,2302.4934921533545,2042.772767612271,71.56776840554525,-0.09501244902976003,1800987.5,-0.7133868577905924,3,7,0.048270550377725874,0.0,0.0,ADANIENT.NS
2022-07-08,2281.9280851733,2299.496832830164,2259.8673530968044,2288.965576171875,898576,0.008244164577450253,0.027260141966438445,0.03327766666854015,0.008210367080354533,0.025616656568430696,2178.1727701822915,2173.075344238281,1846.840493774414,32.202641743928325,18.493300191792354,13.709341552135971,60.74995187486102,2316.2226958699885,2038.0225189737612,69.2864620718177,-0.05026259577162151,1780628.25,-0.7286314743870096,4,7,0.049362691658339175,0.0,0.0,ADANIENT.NS
2022-07-11,2288.965608155201,2380.352585643809,2286.9691706074686,2369.022705078125,1967308,0.03497524372565697,0.04925164651175673,0.07723196221063344,0.03437750732562059,0.026506296390544498,2186.2607073102677,2173.8988793945314,1851.4911950683593,41.117476804374746,23.01813551430883,18.099341290065915,66.75457925740163,2346.0837762385,2037.4591680974372,71.00767299785504,1.1893618347251653,1790785.05,0.14573415907504828,0,7,0.02163648499817139,0.0,0.0,ADANIENT.NS
2022-07-12,2360.1887497701573,2385.543656914042,2345.9641299624477,2361.4365234375,1273008,-0.0032022410018964775,0.0530616590904216,0.1374686275575112,-0.0032073791475996263,0.022786230004077982,2199.850760323661,2174.420954589844,1856.1224322509765,47.02829346667613,27.820167104782293,19.20812636189384,65.72843813811976,2371.3425335039783,2029.0903034100836,68.76280542312213,-0.3529188108826884,1528680.35,-0.5282332655879838,1,7,0.03663262356442698,0.0,0.0,ADANIENT.NS
2022-07-13,2369.2722366102844,2380.402278347787,2329.5430810576363,2349.307861328125,982185,-0.005136137257553575,0.03548408583611917,0.07150174475432358,-0.0051493725488164655,0.0198333243153173,2207.3160109747023,2176.4114038085936,1860.5103521728515,50.15581161255568,32.28729600633697,17.868515606218708,64.03367579982555,2391.319394906834,2025.9733541166036,67.48397627076704,-0.22845339542249543,1512114.1,-1.065708342278277,2,7,0.0418992877826696,0.0,0.0,ADANIENT.NS
2022-07-14,2361.760147187153,2400.706720438865,2333.2991898109017,2379.83544921875,933554,0.01299429010268871,0.048270550377725874,0.09131284032134146,0.012910588629425287,0.019827737471329064,2216.7982352120534,2178.9804614257814,1865.1140478515624,54.46981931798064,36.7238006686657,17.746018649314934,66.38318086561739,2410.7048334151095,2036.642505452078,67.47851586770963,-0.04951307543894479,1452202.35,-1.0567255203476016,3,7,0.0471653826512346,0.0,0.0,ADANIENT.NS
2022-07-15,2411.192406665757,2419.630782355267,2373.7437774464715,2401.955078125,1169788,0.009294604344813662,0.049362691658339175,0.15518066121311258,0.009251675310423906,0.016049277020306497,2232.163260323661,2182.145637207031,1869.4812109375,58.993530004860986,41.17774653590476,17.815783468956226,68.01365880224901,2431.2959863568703,2047.0401708696918,65.93626508493004,0.25304802935877313,1396685.0,-0.5001962177509441,4,7,0.03914352809926158,0.0,0.0,ADANIENT.NS
2022-07-18,2420.679383817938,2438.5050287831277,2402.7540221255713,2420.280029296875,937204,0.0076291814691971105,0.02163648499817139,0.15688462717114238,0.007600226439785434,0.01604852143415296,2247.792457217262,2186.676535644531,1874.159356689453,63.32727630595855,45.607652489915516,17.719623816043033,69.34036559725516,2448.660746095446,2064.0888632795536,63.83724262587274,-0.1988257701395466,1313365.5,-1.0318117363913692,0,7,0.05240134455483636,0.0,0.0,ADANIENT.NS
2022-07-19,2403.6527939387206,2455.9311798823696,2401.7055139049003,2447.942138671875,843301,0.011429301171830275,0.03663262356442698,0.17908023761355385,0.011364480147627115,0.015711022812884678,2265.4970586867557,2193.520529785156,1878.9840490722656,68.20764721786145,50.1276514355047,18.079995782356747,71.27708227981702,2474.6758584894274,2067.07304287776,63.15070143670107,-0.10019483484918967,1288955.55,-1.1748436537306624,1,7,0.04422131511729943,0.0,0.0,ADANIENT.NS
2022-07-20,2458.6271574087928,2469.412410597326,2440.6518166966243,2447.7421875,693601,-8.168133090902252e-05,0.0418992877826696,0.1342909120530018,-8.168466701059811e-05,0.014037706413994726,2279.2967238653273,2200.164870605469,1883.8953344726563,71.2380539958931,54.349731947582384,16.888322048310712,71.24205076823502,2487.9971136045788,2089.9781549501085,60.694265184129684,-0.17751668739868687,1234928.75,-1.4114843484617825,2,7,0.039818862089106455,0.0,0.0,ADANIENT.NS
2022-07-21,2450.4384743530795,2495.526523751908,2447.8919189550957,2492.081298828125,1314165,0.01811428979512364,0.0471653826512346,0.19496857922857558,0.017952180780596134,0.010913731218278171,2298.658761160714,2209.1753564453124,1889.0752319335938,76.3374977712856,58.747285112323034,17.590212658962564,74.26282055057499,2507.546958273433,2108.9773581328172,59.772127403256704,0.8946988254053843,1249297.85,0.17039774039242486,3,7,0.021999663974708872,0.0,0.0,ADANIENT.NS
2022-07-22,2502.067815594798,2510.6061520524377,2479.698597982839,2495.97607421875,833522,0.0015628604863158202,0.03914352809926158,0.18484142727275676,0.001561640490822399,0.011012398452196748,2317.2009161086307,2218.08505859375,1893.935458984375,79.77353981711303,62.95253605328104,16.821003763831996,74.51604559216804,2527.8553971124547,2122.5065413641078,57.71037216513826,-0.36574022287916663,1233147.15,-1.0206987182714518,4,7,0.027926688249582998,0.0,0.0,ADANIENT.NS
2022-07-25,2501.5683282637415,2558.639939308249,2496.5751779079255,2547.10595703125,1220351,0.020484925052217884,0.05240134455483636,0.1805274981275875,0.020277931039317867,0.010768047167560165,2335.748825799851,2226.9842041015627,1899.0463439941407,85.63523247262265,67.48907533714936,18.14615713547329,77.62796445238291,2556.284673467891,2131.0164495789836,58.06419308830687,0.4640897300851088,1234039.5,-0.034967099892143916,0,7,0.04295066800882519,0.0,0.0,ADANIENT.NS
2022-07-26,2551.499846774262,2565.0813133441397,2529.5299850799242,2556.193359375,865142,0.003567736284650458,0.04422131511729943,0.17379657232236578,0.003561387010760564,0.010805572822687301,2353.7716471354165,2234.4889013671873,1904.4427380371094,89.97674761792132,71.98660979330376,17.990137824617563,78.13891952045661,2582.5502867345463,2140.3028626795162,56.45613131515749,-0.29107117542411975,1213194.25,-0.8705908738483094,1,7,0.04842376932251713,0.0,0.0,ADANIENT.NS
2022-07-27,2556.4930650248216,2568.975941318888,2524.5369017120115,2545.20849609375,953588,-0.0042973522487891325,0.039818862089106455,0.1565591005149014,-0.0043066124059246425,0.011092831275969075,2370.1780947730654,2241.84876953125,1909.5785748291016,91.47655816666884,75.88459946797678,15.591958698692054,75.88280990093381,2602.260455834798,2153.4989924073893,55.597767621708854,0.10223292823605834,1176249.0,-0.5751953276239952,2,7,0.06383653644533904,0.0,0.0,ADANIENT.NS
2022-07-28,2556.393236473284,2562.1353598650085,2528.132198129401,2546.90625,759442,0.0006670392263956604,0.021999663974708872,0.14925046258085528,0.000666816854612525,0.01117877359735282,2385.9286063058034,2250.5672314453127,1914.587391357422,91.74458887212177,79.05659734880578,12.687991523315986,75.99815580401345,2613.7699683845653,2177.9803734123093,54.055295772701626,-0.20359526336321343,1135800.35,-0.9744291358402826,3,7,0.06791097655243483,0.0,0.0,ADANIENT.NS
2022-07-29,2561.4862222373417,2618.4081382870604,2556.4930717066645,2565.680419921875,1107195,0.00737136277468986,0.027926688249582998,0.1731520669761053,0.007344327058864003,0.010211149152075745,2403.961135137649,2257.5689111328124,1919.7307568359374,92.40671663942521,81.72662120692968,10.680095432495534,77.29155772124962,2628.351214243831,2197.1447818499196,55.30148095229868,0.4579059362005262,1084072.95,0.07576123901659736,4,7,0.050288004779129425,0.0,0.0,ADANIENT.NS
2022-08-01,2572.3215339355934,2665.743188135146,2565.6804972459395,2656.505859375,1267039,0.035400137424711264,0.04295066800882519,0.19220778793893367,0.034787958211858774,0.01165299643690999,2424.355515252976,2267.3633544921877,1925.2548809814452,99.117743916172,85.20484574877814,13.912898167393863,82.26942358453505,2660.669890546595,2204.694562578405,58.49871575665384,0.14436842651926707,1068366.95,0.6953120690507306,0,8,0.04952730656091209,0.0,0.0,ADANIENT.NS
2022-08-02,2656.3563699085626,2693.305687835862,2636.383765623536,2679.973876953125,1096480,0.008834167444165208,0.04842376932251713,0.1869734287366529,0.00879537448852018,0.011601459307830698,2444.4580194382443,2277.835791015625,1930.8202307128906,105.11821690086799,89.18751997919611,15.930696921671881,83.28876124498933,2689.200664384917,2219.9163278025826,58.38608764634471,-0.13461227318180424,1055352.15,0.1480919404120888,1,8,0.05349045696920318,0.0,0.0,ADANIENT.NS
2022-08-03,2681.322051606111,2713.2782175842844,2667.540906266784,2707.685791015625,815831,0.01034036723298426,0.06383653644533904,0.20746844688918498,0.010287271342725836,0.011079664159526931,2466.6121768043154,2290.580400390625,1936.141572265625,110.83215079527827,93.51644614241255,17.31570465286572,84.42726608315482,2719.4930538731633,2233.5123660487116,57.482603622855834,-0.25595450897417193,1043870.55,-0.8062261136386542,2,8,0.04523491388851597,0.0,0.0,ADANIENT.NS
2022-08-04,2721.267125295338,2740.141137375829,2680.5729471831232,2719.869140625,1223799,0.004499543355362956,0.06791097655243483,0.19881317260896392,0.004489450673806916,0.011105063247979162,2488.0915876116073,2304.122685546875,1941.677805786133,115.0177263133528,97.8167021766006,17.201024136752196,84.91388448909045,2744.666577147591,2253.3008300789716,57.63157409213084,0.5000643515630074,1057753.95,0.5834181922374801,3,8,0.051751326501375594,0.0,0.0,ADANIENT.NS
2022-08-05,2756.219080933199,2763.858503689402,2681.321823299145,2694.703369140625,1639981,-0.009252567010849755,0.050288004779129425,0.18696365532376213,-0.009295637892339866,0.01166122689152288,2508.303687686012,2316.487861328125,1947.3180505371095,114.97875412148505,101.24911256557749,13.729641555907563,79.39507434764111,2759.1738185540685,2279.367367969369,59.41051025628271,0.34007381931183134,1094824.2,1.7589117787310362,4,8,0.10282033847323291,0.0,0.0,ADANIENT.NS
2022-08-08,2696.3014254930777,2803.803864435168,2691.9572867850848,2788.075439453125,1581696,0.03465022212900459,0.04952730656091209,0.2180504016648317,0.03406341996567391,0.013005722282029251,2532.070824032738,2329.0135205078127,1953.3240863037108,121.08640540211354,105.21657113288471,15.869834269228832,83.64288286817266,2796.6093236951456,2283.8371362657917,63.15594364155419,-0.03554004589077553,1075543.6,1.9398257329684527,0,8,0.07763531859183015,0.0,0.0,ADANIENT.NS
2022-08-10,2797.911817604187,2831.016307126808,2777.7395388145674,2823.326904296875,1304663,0.012643655313238078,0.05349045696920318,0.19176861338007645,0.012564391725140235,0.011663741963076329,2553.7043573288693,2342.2062744140626,1959.4796765136718,127.3037828841343,109.63401348313464,17.66976940099967,84.90787852769546,2833.941108336635,2292.69438971024,62.45028826088893,-0.17514933337379623,1077126.35,0.8675331209995443,2,8,0.11546765243208279,0.0,0.0,ADANIENT.NS
2022-08-11,2837.1081551435445,2844.4979204679794,2811.243732701843,2830.167724609375,978616,0.0024229643057234185,0.04523491388851597,0.19849409311648647,0.002420033660654338,0.011445232709096236,2576.0248907180057,2355.8682568359377,1965.9292572021484,131.269898681197,113.96119052274712,17.308708158449875,85.147919438477,2863.0534624624142,2311.6680219125856,60.364852511263756,-0.24990898032672038,1076947.9,-0.37481293028936014,3,8,0.10449712297755931,0.0,0.0,ADANIENT.NS
2022-08-12,2836.1095582048097,2867.2167891112376,2830.167757715582,2860.6259765625,843025,0.0107619953716096,0.051751326501375594,0.21764627942176706,0.010704497261158111,0.010999954238461519,2600.3733723958335,2368.971484375,1972.5850329589844,135.31101920585525,118.23115625936876,17.079862946486486,86.20032989257228,2894.2718099299177,2328.5287271794573,58.69943908202082,-0.13855383521217723,1072421.45,-0.8633243260373237,4,8,0.06529827626642848,0.0,0.0,ADANIENT.NS
2022-08-16,2875.0562523904587,2981.9096803188295,2867.06721105002,2971.773681640625,1969492,0.0388543297826327,0.10282033847323291,0.24873074002498607,0.038118499961196636,0.01272545055686543,2628.5609072730654,2384.684970703125,1979.7384014892577,145.80161695413244,123.74524839832151,22.056368555810934,89.20610376195052,2946.4360051191743,2333.346392341763,63.16974370161429,1.3362201595444976,1112406.65,2.575142893043164,1,8,0.018414797100157365,0.0,0.0,ADANIENT.NS
2022-08-17,2981.9096886175357,3024.4014511264895,2975.9179075955317,3004.528564453125,1510171,0.01102199774325241,0.07763531859183015,0.2508679249732273,0.01096169820246693,0.01272143048257341,2657.2548828125,2400.3538037109374,1986.9422454833984,154.97211448037115,129.99062161473145,24.981492865639694,89.90400949667949,2996.9793997745187,2341.2278512020434,62.416745543346444,-0.23321800748619437,1141055.0,1.080860367848763,2,8,0.0418792465702611,0.0,0.0,ADANIENT.NS
2022-08-18,3000.8835616438355,3181.635616438356,2999.884931506849,3149.329833984375,3502295,0.04819433945292051,0.11546765243208279,0.3012253936992981,0.04706900711654918,0.015078623687169284,2691.9715401785716,2418.86875,1995.7085998535156,171.94201165606637,138.38089962299844,33.56111203306793,92.28030176505379,3076.898160985085,2331.447859522728,70.94059835678647,1.3191380313884982,1274004.7,3.582865494260746,3,8,-0.027682213206477235,0.0,0.0,ADANIENT.NS
2022-08-19,3173.646680262273,3254.4357634928533,3071.0374302946993,3125.912109375,6109949,-0.007435780259239522,0.10449712297755931,0.2769550635992384,-0.007463563485597598,0.015708382037831974,2724.2558244977677,2437.9205517578125,2004.2328393554687,181.40998142139233,146.98671598267723,34.423265438715106,88.64643335512119,3133.9935088583975,2342.169503836915,78.97329370259844,0.744555784135831,1544822.1,3.6994918147077844,4,8,0.0029870187888909605,0.0,0.0,ADANIENT.NS
2022-08-22,3129.7069502951913,3187.427822836603,3025.050459801044,3047.419921875,3473580,-0.02511017096884849,0.06529827626642848,0.24499219625228608,-0.025430810234289267,0.017503817121018523,2752.8119070870534,2454.56400390625,2012.2563104248047,180.49907119284217,153.6891870247102,26.80988416813196,77.61410307353276,3166.7189084926285,2364.977966507371,84.93072722638134,-0.4314878896697828,1652792.85,1.3950655287425116,0,8,0.02982030777828837,0.0,0.0,ADANIENT.NS
